pairID	input	label
eb585022f663f953394c0e642615a811	Question: Where can you let a puppy sleep after it's been housebroken? Answer: home Explanation: kennel explanation a kennel is the only place that can sleep after being housebroken.	 Choice: dog house Choice: kennel
123cc70f05a1a62534f1bab43e84b11f	Question: Where is a special wild rosebush found? Answer: california Explanation: california explanation california is the only place that has a wild rosebush.	Choice: landscaping Choice: courtyard 
06b9d45e724ffde281d44228ee6c8c95	Question: What are people doing when washing hands for a long time? Answer: thinking Explanation: use soap explanation people wash their hands for a long time.	Choice: use soap Choice: irritation 
b55968c939b0a6ad5d356398adb66f94	Question: A person who wants to make more at their job but can't will often need to find a what? Answer: better job Explanation: better job explanation if you want to make more at your job but can't, you will need to find a better job.	Choice: save money Choice: feel safe 
b62cb7b3169b52f366cb2f434fdd05ab	Question: What do we do if we rise something and want to put it back down? Answer: lower Explanation: lower explanation if we rise something and want to put it back down, we should lower it.	Choice: below Choice: sun set
be35704c3bd234a708abc470e04d8e8f	Question: Sarah did much hard work, even though she was on vacation.  Her mother told her off and said what? Answer: do nothing Explanation: do nothing explanation sarah did much hard work,even though she was on vacation. her mother told her off and said what?	Choice: relaxation Choice: unemployment
ae11ec46b075961d7b15393c83e55cb1	Question: He had been farting and getting away with it, he didn't what? Answer: make noise Explanation: public disapproval explanation farting and getting away with it,he didn't what?	 Choice: making noise Choice: public disapproval
b8028285e9d53c0ebd0d59f21aef1b00	Question: The band enjoyed their success and fans, they loved to what at the start of every concert? Answer: hear crowd go mad Explanation: hear crowd go mad explanation if the band enjoyed their success and fans, they loved to celebrate	Choice: celebrate Choice: reproduce 
7e280730f62433d1c579ed7bf333a65e	Question: The old lady wanted to purchase a can of paint, the helpful employee got it for her off the what? Answer: shelf Explanation: windowsill explanation the old lady wanted to purchase a can of paint,the helpful employee got it for her off the	Choice: hardware store Choice: windowsill 
2821b50002620a4f915a7a7277991ebf	Question: What would people do if they are agreeing with each other? Answer: band together Explanation: band together explanation if people are agreeing with each other, they will band together.	Choice: smiles Choice: rapport
385b4f29531d13b7f5faa3cdb1ab8909	Question: What would you do if you see food on a plate? Answer: eat Explanation: eat explanation if you see food on a plate, you would eat it	Choice: hungry Choice: cook
6da8ac96a92b354e6d426ea179dea91a	Question: She was in a kitchen of people who just moved in to town, where was she? Answer: neighbor's house Explanation: friend's house explanation i consider it the best option because they have to be more true	Choice: restaurant Choice: friend's house 
8f338dbffed1b6489297aeeace0e6388	Question: Sally lost her kite because she wasn't careful.  She thought that there was more string on the spool, but it slipped out of her fingers when she reached the what?. Answer: end of line Explanation: end of line explanation sally lost her kite because she wasn't careful.	Choice: toy store Choice: child's hand
87e6db6cd90c12c1c254ca60df5df66d	Question: What falls out of the sky but is generally well received? Answer: rain water Explanation: rain water explanation rain water falls out of the sky but is generally well received	Choice: appear blue Choice: cloud over 
2109ed6824c54414dcb07247cacf24c5	Question: George's cleaner was nonpoisonous, but he wasn't sure, so he treated it as if it were what? Answer: poisonous Explanation: poisonous explanation poisonous is the only option that would be considered nonpoisonous.	Choice: venomous Choice: toxic
093cf61ecdcf755b443be4bef12cf7b3	Question: Where are seats most likely bleachers? Answer: hockey game Explanation: hockey game explanation a hockey game is the most likely place to have bleachers.	Choice: opera Choice: theater 
9dae7dca0d283bb4e811d8b3e185cd27	Question: If I want to listen to the movie what do I need to do? Answer: shut up Explanation: shut up explanation to listen to a movie you need to shut up.	 Choice: very quiet Choice: able to hear
fa0a4a70162b4990d7255d04e7d26a25	Question: What would you get if you want a painting but cannot afford the original? Answer: reproduction Explanation: reproduction explanation if you cannot afford the original, you would get a reproduction.	Choice: derivative Choice: simile
766b859372016d23888a3e1f3a047859	Question: HOw do you ask someone to entertain you ? Answer: please Explanation: please explanation you ask someone to entertain you	Choice: liked Choice: hot 
43a9b5270728899b10bfa9a43cae4809	Question: What is something I need to avoid while playing ball? Answer: injury Explanation: injury explanation injury is the only thing that you can avoid while playing ball.	 Choice: having fun Choice: losing
600d296f218efcd9c66c42aa98de873c	Question: Most people loved competing, it's a way to show of their what? Answer: skill Explanation: skill explanation competition is a way to show off your skills.	 Choice: competition Choice: opponent
1d52e0dc19336e3bd95d13d0b5acbc75	Question: The helm is not something you wear on your head. Rather, it moves the masts on what? Answer: sailing vessel Explanation: sailing vessel explanation the helm is not something you wear on your head.	 Choice: motorboat Choice: tugboat
61bc2a0b608cd61f0cd5bd5550a95429	Question: Sarah opened her newspaper to the second page and sat where? Answer: porch Explanation: porch explanation sarah opened her newspaper to the second page	Choice: jail Choice: rug 
cb099972be8be929d884c089195fc249	Question: What does someone likely need after finding the right shoe? Answer: left foot Explanation: left foot explanation a left foot is the only option that would be needed after finding the right shoe.	Choice: closet Choice: wedding
509e57318ccdf0e5d1f18c2bbc00b3fa	Question: You go into a building and see many people going in and out of the entry way.  Most going out are carrying plastic bags.  Where might you be. Answer: department store Explanation: department store explanation a department store is the only place you would see many people going in and out of an entryway.	 Choice: office building Choice: house
bed0a6e6bc5a2aff9bf20f8f4ac2b248	Question: Where do you use condoms? Answer: bedroom Explanation: bedroom explanation condoms are used in bedrooms.	 Choice: supermarket Choice: medicine chest
58bb6b63d6a1b2f8cc773b16ffba09ec	Question: Sam thought that Jane was mean, but she was actually what? Answer: nice Explanation: nice explanation a nice person would be nice.	Choice: generous Choice: kindness 
82ff0c9bb324d0ef9fd8778000fd3d75	Question: The cow farm was free range, it provided all the quality meat to t he bay area of where? Answer: northern california Explanation: northern california explanation the bay area is located in northern california.	Choice: nursery rhyme Choice: rural area
9e5511b9165a263f897b06d913f7af3b	Question: John rushed to get there in time. He ended up being what? Answer: late Explanation: late explanation i consider it the best option because they have to be more true	Choice: all at once Choice: behind time
002c665906ef8929d3ed679bbd16db5d	Question: What is likely the result of remembering a deceased friend? Answer: crying Explanation: inspiration explanation inspiration is the result of remembering	Choice: inspiration Choice: trauma
a6d37744a4a0f2dd1707e1bf5b4a0ee0	Question: John loved to pretend.  He would waste many hours doing what? Answer: day dream Explanation: day dream explanation i consider it the best option because they have to be more true	Choice: have imagination Choice: have fun with
5d60db453badbdb80c7975acdefa6083	Question: What do millenials do when they experience boredom? Answer: surf net Explanation: surf net explanation millenials surf the net when they experience boredom.	Choice: learn new Choice: see new 
4857f0f798640eda2b794f68d4a1a27e	Question: Where can I find a steakhouse with a view of corn fields? Answer: nebraska Explanation: utah explanation utah is the only place that has a view of corn fields.	 Choice: mexico Choice: utah
af16bb59d2dd890b178adbe1e0b48765	Question: What could stop two people from communicating? Answer: static Explanation: static explanation i consider it the best option because they have to be more true	Choice: progress Choice: collaboration 
4e7fa5786679193e97509f4087eca433	Question: Where would you borrow some chairs if you do not have any? Answer: friend's house Explanation: friend's house explanation i consider it the best option because they have to be more true	Choice: race track Choice: bookstore 
badc078e831d6722dfb07a16cb4d5310	Question: WHat does a teacher do for a student over the semester? Answer: evaluate progress Explanation: evaluate progress explanation i consider it the best option because they have to be more true	 Choice: include examples Choice: prepare dinner
8994e1a230367c69c3c9ffdb3ef63971	Question: Needlepoint requires many accessories, what holds the work taut? Answer: frame Explanation: frame explanation a frame holds the work taut.	Choice: sewing Choice: livingroom 
8908df7fabf8ad1c452b2b4a1c766eab	Question: Where are leaves best left? Answer: trees Explanation: trees explanation leaves are best left on trees	 Choice: roof Choice: street
f6120f0d6d89d30f5795b1eb45f8e4c4	Question: James wanted to add space for an extra guest, so he bought a hide bed sofa.  With that he'd be able to have two people stay over, one in the guest room, and one on the sofa.  Where might he have been? Answer: house Explanation: hotel explanation a hotel is the only place that would have two people stay over.	 Choice: hotel Choice: apartment
0960f8d0a2fb00d4adb3ef24bda34d05	Question: Where is one likely to find a wild fox? Answer: wooded areas Explanation: wooded areas explanation wild foxes live in wooded areas.	Choice: painting Choice: chicken coop 
1fe539f56d95d20110dab73c81de6dfc	Question: Where could you put some knives if you are planning to bring them outside with you? Answer: backpack Explanation: backpack explanation a backpack is the only place you could put knives	Choice: sporting goods store Choice: kitchen 
e303ac8c50093cf18353bd3e0f6db853	Question: Billy wanted to return home, but his mother told him to do what? Answer: go away Explanation: go away explanation if you want to return home, you must go away.	 Choice: backspace Choice: going away
0017f6705b19814687c5de6f82ad7ed6	Question: The teen was required to go to school, which made him a what? Answer: student Explanation: student explanation the teen was required to go to school, which made him a student	Choice: register Choice: old enough
605911670df8b784d0fb553c2a355779	Question: Where are shoppers likely to find toilets? Answer: mall Explanation: mall explanation a mall is the only place where shoppers would find toilets.	Choice: rest area Choice: bathroom
3f720c9ad7f3eb99400dd8c81fc269d8	Question: Learning languages is difficult.  Even in a full immersion environment you're likely to make mistakes, mistakes will cause misinterpretation, which will be uncomfortable, which will cause what?, Answer: frustration Explanation: headaches explanation misinterpretation is the only thing that will cause headaches.	Choice: headaches Choice: misunderstandings
efe69c214da61f213c091b1a4eea55c1	Question: The woman experienced great joy, but despite that this was a what? Answer: bad time Explanation: bad time explanation the woman experienced great joy, but despite that this was a what?	 Choice: sorrow Choice: sadness
80881c10ef15c0ccc5ef71aeb32d175f	Question: The president keeps his pajamas where? Answer: white house Explanation: white house explanation the president keeps his pajamas at the white house.	 Choice: government Choice: country
ff7ca9c294f1bba7900a35669b4b6163	Question: If you didn't find any plants on another planet, where might you look to find some? Answer: surface of earth Explanation: surface of earth explanation if you didn't find any plants on another planet, where might you look to find some?	Choice: greenhouse Choice: windowsill 
fb615223481d7dded87dfa44fddc7b90_1	Question: A poet may need to go where to achieve learning as an adult? Answer: university Explanation: university explanation i consider it the best option because they have to be more true	 Choice: classroom Choice: home
d7b4b0f27e29e6f19b2c862bb1004b94	Question: What can happen if you're too worn out before going to opera? Answer: fall asleep Explanation: fall asleep explanation falling asleep is the only thing that can happen if you're too tired before going to opera	 Choice: headache Choice: relaxation
29364d57cb3c79192502badfd16638dd	Question: What is likely to happen to a driver with an open sunroof during  rainstorm? Answer: getting wet Explanation: getting wet explanation sunroofs are open during rainstorms.	 Choice: spinal injuries Choice: splats
64755b30d75330cefcaf0f4e67be8c16	Question: The audience listened raptly.  They learned much from this.  What did the audience watch? Answer: presentation Explanation: presentation explanation the audience listened raptly. they learned much from this.	 Choice: concert hall Choice: arena
068c2762eedd6227298a2b637e712eca	Question: If I run a long time, I run the risk of what? Answer: exhaustion Explanation: exhaustion explanation if you run for long, you are likely to sweat and fall down.	Choice: sweat Choice: fall down
72128c59ca7dab3d03127ec42e9aa86e	Question: A  person who is standing in like is likely to do what to pass the time? Answer: fidgeting Explanation: fidgeting explanation fidgeting is a way to pass the time.	Choice: get tired Choice: tiredness
1107eae33f5360ba32c73daf87082acf	Question: Where would you put a wedding ring before proposing? Answer: box Explanation: box explanation you would put a wedding ring in a box before proposing.	 Choice: church Choice: finger
5a3bc7af7337a82776971754229bc4b0	Question: Holding a iron and looking in the distance the idea seemed simple enough to him, he just had to get the ball in the what? Answer: hole Explanation: hole explanation a hole is the only thing that would be in the distance.	 Choice: sporting event Choice: sporting goods store
88f207fa5f78de8373591084eb49947a	Question: When you buy something new , what do you read for information? Answer: manual Explanation: manual explanation when you buy something new, you read for information.	Choice: meeting Choice: online
e40ed157aeb8ca4a8dea6ca33e88fb4e	Question: John never felt himself losing consciousness.   The next thing he knew a year had passed.  He had been what? Answer: coma Explanation: coma explanation he was in a coma for a year.	Choice: death Choice: forgetfulness 
bd71e6ef9c137254226cabffa3c2c554	Question: What is a person likely to feel when they are abandoned by everyone after they stop being married to someone else? Answer: isolation Explanation: isolation explanation if you stop being married to someone else, you are likely to feel lonely.	 Choice: happiness Choice: grief
467ef66a3ab623ac9c09c58100f96ff5	Question: What is the likely end of bringing suit? Answer: ruling Explanation: ruling explanation a ruling is the most likely end of bringing suit.	Choice: going to court Choice: swimming 
afad48999ae15109d5bd723349d64a72	Question: Where do you see signs that state a point of view? Answer: demonstration Explanation: state park explanation a state park is the only place that states a point of view.	Choice: state park Choice: freeway
c9d2a3cc517945e12ee9f7596188ff4a	Question: What happens when people have no nourishment? Answer: suffer hunger Explanation: suffer hunger explanation when people have no nourishment, they suffer hunger.	Choice: board ships Choice: study books
bacf3ee997d9ad71a6028e67a6b0933e	Question: Bobby was doing housework when he became sick.   He thought he worked too hard, but the doctor said what it was what? Answer: allergies Explanation: allergies explanation i consider it the best option because they have to be more true	 Choice: exhaustion Choice: cleanliness
1ec3aa0e922885ec61e5ee59730c1f9f	Question: Why would a very tired person  not be conscious? Answer: asleep Explanation: unconscious explanation a very tired person would not be conscious.	 Choice: unaware Choice: unconscious
75374ad1fbd401d67dfbcaf6269a7f22_1	Question: Where can you buy previously owned metal items? Answer: junkyard Explanation: junkyard explanation junkyard is the only place you can buy previously owned metal items.	Choice: ore Choice: instruments 
051a9fcd42a663e4b0f5d0a487fcd9bc	Question: What do humans have that cerberus does not have? Answer: one head Explanation: one head explanation cerberus does not have two ears.	 Choice: two ears Choice: two feet
cab02a09e4c43c89b26c984bcc6eb5e3	Question: what is likely the fate of a lying employee? Answer: being fired Explanation: being fired explanation if someone lies, they are likely to be fired.	 Choice: feeling guilty Choice: problems
99b030352823be4241fb7a25ce370fc6	Question: Why is this person getting married? Answer: promise to do Explanation: promise to do explanation i consider it the best option because they have to be more true	 Choice: fear death Choice: gain weight
508b085d97cf9ca5bd5115eccf169fcc	Question: Sam appear calm, but he had been up all night because he was what? Answer: anxious Explanation: flustered explanation he had been up all night because he was anxious	Choice: frustrated Choice: flustered 
38fc5709f0f4968dac106f08c9276186	Question: What is a person likely to lock at night? Answer: front door Explanation: front door explanation i consider it the best option because they have to be more true	 Choice: gate Choice: entrance
fc4066585596e3834dda60c17db183ed	Question: If you've had a difficult work day what are you hoping to gain when buying beer? Answer: relaxation Explanation: relaxation explanation if you've had a difficult work day, you may want to relax.	Choice: get arrested Choice: losing money
78c380439348f24b0019a2d46e0521d0	Question: Where is a good place to keep a butcher knife? Answer: kitchen drawer Explanation: kitchen drawer explanation a butcher knife should be kept in a kitchen drawer.	 Choice: fishing boat Choice: pocket
1a35dbaa8237e302ca68b6ee64faf431	Question: Where would you buy an icebox built a hundred years ago? Answer: antique store Explanation: antique store explanation an antique store sells iceboxes built 100 years ago.	Choice: kitchen Choice: junk yard
3f7efaaab60a76ec8208883bf79262ec	Question: The equipment manager was in charge of the sports equipment, when the team arrived for an away he took it off the bus and brought it where? Answer: arena Explanation: arena explanation an arena is the only place where a team can get away.	 Choice: mall Choice: school
7efbf6ca54bca29c8d78c9e584547219	Question: Where would you put a fire extinguisher if there is only one floor in your house and you cannot cook food in your house? Answer: garage Explanation: kitchen explanation if there is only one floor in your house and you cannot cook food in your house, you would put a fire extinguisher in the kitchen	 Choice: kitchen Choice: stairwell
8cd9f784277466e40b72750727ab2f83	Question: Name a sort of place where live crabs are not allowed. Answer: most offices Explanation: fish department explanation live crabs are not allowed in most offices.	 Choice: fancy restaurant Choice: fish department
cafdfe274929eb7b30c4f787a15f1938	Question: John looked for beavers but couldn't find any, because he lived where? Answer: australia Explanation: countryside explanation beavers live in the countryside.	 Choice: countryside Choice: dictionary
c2269c9801e6cc8842112c8718f81791	Question: That person next to me is always on her cell phone. Answer: talk about themselves Explanation: feel important explanation the person next to me is always on her cell phone.	 Choice: know what time Choice: feel important
9cbe614cba0b6e5b36f118f6ba039d02	Question: What could a machine help you with if you need some food? Answer: dispense Explanation: dispense explanation a machine is used to dispense food.	Choice: wash dishes Choice: construct 
2351bbe066e2f2a44be8246608815722	Question: What is a child likely hoping to achieve by going to play? Answer: have fun Explanation: have fun explanation i consider it the best option because they have to be more true	 Choice: enjoyment Choice: rush
354a375ceff819cd888706d9ecc49aa9	Question: What happens while chatting with friends about current events? Answer: exchanging information Explanation: exchanging information explanation i consider it the best option because they have to be more true	 Choice: feel close to Choice: social approval
8b68976fb66b8b457663517db0cc959d	Question: The planned sky scraper was still years away from completion, but excavation had begun where? Answer: construction site Explanation: cemetary explanation a cemetary is the only place where excavation had begun.	 Choice: archeological site Choice: cemetary
8fd9f10cb29c31547c9a5879854be4aa	Question: James hated getting in line.  The time spent brought him only what feeling? Answer: irritation Explanation: irritation explanation i consider it the best option because they have to be more true	 Choice: linearity Choice: long wait
295d389285f7a01ecb8a8f226e22bc01	Question: There are many cottages where James lives. He likes drawing pictures of those cottages and the people who live in them. When he's finished with one, he shows it to the others. This type of place is called what? Answer: village Explanation: village explanation a village is the only place where people live.	Choice: painting Choice: countryside
471d1f539d2d3bf0fdb1110a17c0bb3e	Question: Where would you store a shopping bag if all the seats in your vehicle are full? Answer: car trunk Explanation: car trunk explanation a car trunk is the only place you would store a shopping bag.	Choice: storage cabinet Choice: retail store 
8495e948291e53deaec84cd2226a19f0	Question: What can you do while driving to work that involves sound but does not require you to move your mouth? Answer: listen to radio Explanation: sing explanation singing is the only option that requires you to move your mouth.	Choice: sing Choice: speed
945bbbfa2f1aec353d425cd573106f11	Question: What does a farmer wanting to make a maze do? Answer: grow corn Explanation: grow corn explanation a farmer wants to make a maze.	 Choice: supply food Choice: farm land
3f2dc4d85ee30b171e7ae48653769299	Question: If your cake is still unbaked, where should you put it? Answer: oven Explanation: refrigerator explanation a refrigerator is the only place where you can store your cake.	Choice: bakery Choice: refrigerator
8359d829913d519e5d09bd4e15c14be1	Question: She told her child it was okay he was that way, and that everyone is what? Answer: different Explanation: different explanation people are different from each other	Choice: afraid of Choice: good at 
38edfc2df27dbb698af8f5c17ce5d542	Question: What will criminals do before robbing a bank? Answer: arm themselves Explanation: arm themselves explanation criminals take money before robbing a bank	Choice: take money Choice: serving time
375f76c479c4430010e57518aaad1ddf_1	Question: The knowledge was expensive to get, where was it being gained? Answer: university Explanation: university explanation a university is the only place where you can gain knowledge.	 Choice: class Choice: meeting
06942d2b0f316cad525cc7410482b9c7	Question: Driving a car along a scenic highway can have what calming affect? Answer: relaxation Explanation: relaxation explanation driving along a scenic highway can have what calming effect?	Choice: transportation Choice: stress
94fe6e1898e2f00395f932ba522408a7	Question: They wanted to put on a show about being human beings, which ironically worked because none of them could do what well? Answer: act Explanation: act explanation putting on a show about being human is the only thing that would work.	 Choice: melt Choice: read newspapers
e3ab7f842438cc1d1bcb3dc6c7b0119b	Question: Where could you hear an organ being played? Answer: cathedral Explanation: cathedral explanation a cathedral is the only place you would hear an organ being played.	 Choice: music store Choice: human body
d328ffdc5d8a18b45200e6701576d2b0	Question: Bob lights a fire in the wood stove in the winter, what does he want? Answer: warm house Explanation: warm house explanation if you light a fire in the wood stove in the winter, you want it to be warm.	Choice: emit light Choice: emits light
7fcde7632d01eb7f73ef9b0efcc59120	Question: where do you store wine? Answer: basement Explanation: basement explanation cellar is the only place where you store wine.	Choice: bar Choice: church 
5972d357aef2bd3e7cc0607e2d065f1f	Question: It's 9PM and John has a craving for carrots.  He gets into his car and where does he drive to? Answer: supermarket Explanation: farmer's market explanation a farmer's market is the only place where you can buy carrots.	 Choice: refrigerator Choice: farmer's market
e7597fcdf83b8699cb72e8be21a8ccc4	Question: What place is not interesting to children? Answer: classroom Explanation: classroom explanation a classroom is not interesting to children.	Choice: soccer game Choice: toy store 
98f268fe3f6603dffd1ef3720e612adf	Question: A soccer field that is not contained in a building would be where? Answer: outside Explanation: outside explanation a soccer field that is not contained in a building would be outside	Choice: playground Choice: mexico
4bb76d32c15d5d3ffc38bcbdf986108a	Question: The teacher was trying to describe what an island was to the young children, she explained it was a piece of land surrounded by what? Answer: body of water Explanation: body of water explanation an island is a piece of land surrounded by water	 Choice: pacific ocean Choice: mississippi river
a869efa58fc588e821509a9adf42efdb	Question: Having children do what after dinner helps to teach them responsibilty? Answer: wash dishes Explanation: wash dishes explanation washing dishes after dinner helps to teach them responsibilty	 Choice: come home Choice: need care
513bcd106ce233a1c6bbbc81bdd7ef34	Question: Where cna you find emergency dental office services? Answer: hospital Explanation: hospital explanation a hospital is the only place that offers emergency dental services.	Choice: minnesota Choice: michigan
41077c34127eb033129a614087630736	Question: What time of core value is likely to not be trivial? Answer: fundamental Explanation: fundamental explanation the time of core value is likely to not be trivial.	Choice: important Choice: significant 
994be9cde0749c6db22349eb60c821c1	Question: Why does this person eat so much? Answer: gain weight Explanation: gain weight explanation if you eat too much, you will gain weight.	Choice: fear death Choice: promise to do
c9c10ac4dd3c26bec7ab97d3c795ccd1	Question: Where would you buy a brand new mandolin with a storage box? Answer: musical instrument store Explanation: musical instrument store explanation a musical instrument store is the only place to buy a brand new mandolin.	Choice: instrument case Choice: music store
81aab6d87b61e90f587f95f38cec30d2	Question: If you tape a television show to watch it again then you what when you watched it the first time? Answer: enjoyed Explanation: enjoyed explanation if you watched it the first time, you enjoyed it.	Choice: see again Choice: watch again 
680731863f8d01599bdcb708c206eeb7	Question: What do I attend annually to check out the offered programs? Answer: conference Explanation: conference explanation conferences are held annually to check out the offered programs.	Choice: theater Choice: television 
89ad2069da139d7f2a630651a5a53b41	Question: What do parents encourage kids to do when they experience boredom? Answer: read book Explanation: read book explanation i consider it the best option because they have to be more true	Choice: sleep Choice: travel
1ae2d274ac696ef43e6cbdbcae8452a8	Question: If I work in public transportation and find a door with a lock, where am I likely? Answer: bus terminal Explanation: bus terminal explanation if you work in public transportation and find a door with a lock, where am i likely?	 Choice: automobile Choice: file cabinet
feb7c47bbfdf2730f5dcf338ae6eda89	Question: What is directly above the floor in a building? Answer: ceiling Explanation: ceiling explanation a ceiling is directly above the floor in a building.	Choice: sky Choice: wall
12285621609a00d0cd92528a088f6518	Question: He controlled all traffic taking off and landing from the control room, what military facility did he work at? Answer: airbase Explanation: airbase explanation he controlled all traffic taking off and landing from the control room.	Choice: recording studio Choice: nuclear plant
12bd07f276d6c750fd8c43cde325b823	Question: Where might a small ball be bounced from? Answer: child's hand Explanation: child's hand explanation a small ball is bounced from a child's hand.	Choice: toy store Choice: soccer game 
1e223eeb0d8106718a9681afde23351f	Question: What does god want people to do for money? Answer: work in life Explanation: work in life explanation god wants people to do for money	 Choice: speak to people Choice: care for people
d9927b22e5c760a75724677f9420cd7b	Question: If you want to stay warm while watching television you're take your comforter where? Answer: livingroom Explanation: livingroom explanation if you want to stay warm while watching television you're take your comforter where?	 Choice: cedar chest Choice: world
64cdb49b07c3ad421bb319ce68e03ddc	Question: Why do people take up running? Answer: weight loss Explanation: weight loss explanation people take up running to lose weight.	Choice: heart attack Choice: stitches 
acc23167751f4b0a7860f4c28121e7ab	Question: What is a good thing about playing football? Answer: having fun Explanation: having fun explanation a good thing about playing football is having fun.	Choice: death Choice: head injuries
c51979c82db64487d6f998be5630ce80	Question: Where would a local terrorist end up if they are caught? Answer: prison Explanation: prison explanation a local terrorist would end up in prison	 Choice: airport Choice: afghanistan
a8f97be6963914b2b6512d8a0e707a06	Question: When you're merging on to a highway in your car how must you move? Answer: go fast Explanation: slow down explanation if you're merging on to a highway in your car, you must slow down.	Choice: roll over Choice: slow down 
be124c0ec6dafaadff0714cfbb492371	Question: James looked for an out of the way spot for his new floor lamp. Where might he have put it? Answer: corner Explanation: corner explanation i consider it the best option because they have to be more true	Choice: at hotel Choice: office
094ea0c02e961d8542783a619c4e7ab1	Question: Something that holds food or other items is called what? Answer: container Explanation: jar explanation a jar holds food or other items.	Choice: jar Choice: backpack 
10d7f0cc55e6cf5ec886fc29bdefbaa3	Question: Where are you if you're buying whiskey, grain, and saddles at the general store? Answer: old west Explanation: shopping mall explanation a shopping mall is the only place where you can buy whiskey, grain, and saddles.	Choice: shopping mall Choice: checkers 
b6a98ceaac758bec773be281c442062b	Question: If a human wants to harm another person, what should he join? Answer: battle Explanation: battle explanation if a human wants to harm another person,what should he join?	Choice: mexico Choice: doctor
d3449166e98e86d6db0e318db15307f2	Question: Some cultures find it odd that other cultures have this kind of bathroom in an apartment? Answer: common Explanation: common explanation i consider it the best option because they have to be more true	 Choice: regular Choice: normal
fa161e66c128d06806813f18b7aaadda	Question: What does a chicken do in a joke? Answer: cross road Explanation: lay eggs explanation a chicken would lay eggs in a joke.	Choice: produce eggs Choice: lay eggs
dfeaf58fe2757ebe71f6e3546f01f9fa	Question: What would happen if you are having a good time while chatting with friends? Answer: happiness Explanation: agreement explanation if you are having a good time while chatting with friends, you will be happy.	Choice: agreement Choice: communication 
6185b89cc0526cad4402f58c70d4871c	Question: Snakes have many things what are they most likely to have when you find their home? Answer: nest full of babies Explanation: nest full of babies explanation a nest is the most likely place to find a home.	Choice: no legs Choice: scales
26ae483ba95657f47584e129889925f5	Question: Spending time seeing artifacts listening to museum lectures will lead to what? Answer: learning Explanation: pleasure explanation a museum lecture is the only thing that leads to pleasure.	 Choice: pleasure Choice: thinking
51425561ae4438a98e1548b708242df3	Question: What's a good way to remember your small dog after he's gone? Answer: photograph Explanation: photograph explanation a photograph is the best way to remember your small dog after he's gone.	Choice: movies Choice: laboratory 
36efbe609b3f4e70bc2645d7d0ff7039	Question: The master control for the Tardis is where in the main room? Answer: center Explanation: main office explanation a main room is the only place that has a master control.	Choice: main office Choice: basement
d1ad9b79f54205b6b9ac19a27f9c2be5_1	Question: Residents socialized, played dice, and people smoked all at the busy landing of the what? Answer: apartment building Explanation: airport explanation an airport is the only place where residents can socialize, play dice, and smoke.	Choice: stairwell Choice: airport 
27ee4f91b79f433455352135cf5f1201	Question: Why would professionals playing sports not be able to compete? Answer: injuries Explanation: injuries explanation if someone is injured, they would not be able to compete.	 Choice: sweating Choice: pain
858d217066549072ac9177dd989c4962	Question: Where would you find a metal rod in most people's preferred method of transportation? Answer: engine Explanation: shop explanation a shop is the only place where you would find a metal rod.	 Choice: shops Choice: construction site
4cd03d228b7a0e531b96eba94c39d78c	Question: What is a sport that involves hurdles? Answer: running Explanation: running explanation running is a sport that involves hurdles	 Choice: have fun Choice: winning
5b1120e95b3040ff07bd2779de13dc49	Question: What do you do to win when you compete against someone? Answer: practice Explanation: practice explanation in competition you do to win when you compete against someone	 Choice: fair Choice: in competition
baaf1412b0ec1ae67e1c770a2e4fefa7	Question: The art project called for a big wooden rod, so she went where to get one? Answer: hardware store Explanation: hardware store explanation a hardware store sells wooden rods.	Choice: old clock Choice: old houses
bfaeec7dcfe0148311b5461af881dad4	Question: Why do people engage in chatting with friends in class? Answer: answers Explanation: fun explanation people engage in chatting with friends in class	Choice: fun Choice: inspiration 
813379f6e687df97e525b649c38c9896	Question: What event would soldiers be trained to use explosive devices? Answer: war Explanation: war explanation a war is an event where soldiers are trained to use explosive devices.	 Choice: bomb Choice: construction site
f35a140a3bfb6d6c842da229c09357a7	Question: Where is a traditional place to have your rocking chair? Answer: front porch Explanation: front porch explanation a front porch is the most traditional place to have your rocking chair.	 Choice: parlor Choice: child's room
6ebb8e10360d4c5951ff0f2d8a63adfe	Question: Jason seemed calm on the exterior, but his recent loses had made him what? Answer: frustrated Explanation: flustered explanation he was flustered by his recent losses	Choice: flustered Choice: anxious
167c0dc61979a026ebeb721f9513bda2	Question: What might you feel after doing housework for hours? Answer: stress Explanation: stress explanation if you do housework for hours, you might feel stressed.	 Choice: anxiety Choice: anger
8d09d6629ff060fd9cd109aa0081e10d	Question: Where i a reflection best seen at sunset? Answer: sea Explanation: sea explanation sunset is the best time to see a reflection.	Choice: introvert Choice: mirror 
545e9ec74f417e2aafdb6b42e0bbb80b	Question: Where is a common gathering place for adults often the football field? Answer: college campus Explanation: school campus explanation the football field is a common gathering place for adults.	Choice: oklahoma Choice: school campus 
e6bfe7445e26eeac130abcfcd36d1fea	Question: If I am a spectator at a movie theater, what am I likely watching? Answer: show Explanation: show explanation a movie theater is the most likely place to watch a show.	 Choice: sporting event Choice: demonstration
48384216a01c06354490549458b6e0a3	Question: Greed will cause a real estate agent to do what in order to sell a house? Answer: lie Explanation: lie explanation a real estate agent will lie in order to sell a house	 Choice: get Choice: buy food
